
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,org.jfree.chart.renderer.xy,XYBoxAndWhiskerRenderer,811
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/package-info.java,org.jfree.chart.renderer.xy,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYDifferenceRenderer.java,org.jfree.chart.renderer.xy,XYDifferenceRenderer,1191
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/ClusteredXYBarRenderer.java,org.jfree.chart.renderer.xy,ClusteredXYBarRenderer,359
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StandardXYBarPainter.java,org.jfree.chart.renderer.xy,StandardXYBarPainter,218
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/package-info.java,org.jfree.chart.renderer,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/OutlierListCollection.java,org.jfree.chart.renderer,OutlierListCollection,172
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/AbstractRenderer.java,org.jfree.chart.renderer,AbstractRenderer,3059
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,org.jfree.chart.plot,CombinedRangeCategoryPlot,568
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/DrawingSupplier.java,org.jfree.chart.plot,DrawingSupplier,98
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/Pannable.java,org.jfree.chart.plot,Pannable,89
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/FastScatterPlot.java,org.jfree.chart.plot,FastScatterPlot,1084
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CrosshairState.java,org.jfree.chart.plot,CrosshairState,358
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/XYCrosshairState.java,org.jfree.chart.plot,XYCrosshairState,58
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/PlotState.java,org.jfree.chart.plot,PlotState,68
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/SeriesRenderingOrder.java,org.jfree.chart.plot,SeriesRenderingOrder,63
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/WaferMapPlot.java,org.jfree.chart.plot,WaferMapPlot,433
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/Crosshair.java,org.jfree.chart.plot,Crosshair,734
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/DefaultDrawingSupplier.java,unnamed package,DefaultDrawingSupplier,533
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/PolarAxisLocation.java,org.jfree.chart.plot,PolarAxisLocation,73
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/PlotRenderingInfo.java,org.jfree.chart.plot,PlotRenderingInfo,289
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/PolarPlot.java,org.jfree.chart.plot,PolarPlot,2014
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/RingPlot.java,org.jfree.chart.plot,RingPlot,685
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/Zoomable.java,org.jfree.chart.plot,Zoomable,164
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/MeterInterval.java,org.jfree.chart.plot,MeterInterval,220
